Date,AAD.DE,ADS.DE,ADV.DE,AFX.DE,AIR.DE,ALV.DE,ARL.DE,BAS.DE,BAYN.DE,BC8.DE,BDT.DE,BEI.DE,BMW.DE,BOSS.DE,BVB.DE,BYW6.DE,CBK.DE,COK.DE,COM.DE,CON.DE,DAI.DE,DB1.DE,DBK.DE,DEQ.DE,DEZ.DE,DLG.DE,DPW.DE,DRI.DE,DTE.DE,DUE.DE,EOAN.DE,EVD.DE,EVT.DE,FIE.DE,FME.DE,FNTN.DE,FRA.DE,FRE.DE,G1A.DE,GBF.DE,GFT.DE,GIL.DE,GLJ.DE,GMM.DE,GSC1.DE,HEI.DE,HEN3.DE,HNR1.DE,HOT.DE,IFX.DE,INH.DE,JEN.DE,JUN3.DE,KRN.DE,KU2.DE,LEO.DE,LHA.DE,LIN.DE,LPK.DE,LXS.DE,MAN.DE,MLP.DE,MOR.DE,MRK.DE,MUV2.DE,NDA.DE,NEM.DE,PFV.DE,PUM.DE,QIA.DE,QSC.DE,RAA.DE,RHK.DE,RWE.DE,SAP.DE,SBS.DE,SDF.DE,SGL.DE,SIE.DE,SIX2.DE,SKB.DE,SPR.DE,SZG.DE,SZU.DE,TEG.DE,TKA.DE,TTK.DE,UTDI.DE
2017-06-27,3474,425644,397835,82492,81162,932858,331167,1890418,1379306,60528,19704,308755,1796666,447847,197023,8366,22431076,201592,11330,937328,3509086,366217,15687685,221179,194812,635599,2566711,186387,17335939,194720,14607581,145864,870410,62357,563324,504695,130537,720962,686253,127674,62526,16231,32706,73754,7459,454805,270888,86967,69017,5244542,56333,227479,117567,48609,4315,294367,4717050,0,10864,263312,70353,67318,123063,341814,411171,112208,78198,26695,23330,321299,758107,3653,84696,3898331,1936000,7947,740789,113734,1428760,59579,29851,356813,306314,556155,383898,3211589,37549,365478
2017-06-28,2718,501521,481220,117165,120310,1069731,445967,2408685,1901620,41054,27255,361694,1835895,310497,277558,11783,21458071,141946,12302,444724,3139016,367557,16015228,481273,555171,734561,2688316,117682,8814505,232548,14634382,117045,1352214,60748,387714,400131,225686,1158714,623424,379409,106202,21396,58203,146895,8523,523641,405490,117653,111253,5003754,22352,219058,100156,54382,3848,212103,7476067,0,70284,273679,62158,139240,111107,321685,419304,263027,185085,39630,57000,411654,251795,5888,97470,6205385,2450606,10863,939929,351706,1506231,55281,45811,292834,235861,538485,501252,2162280,13657,325382
2017-06-29,2378,1118165,795297,134965,169135,1668309,388380,2940053,2803100,69200,23517,500007,2140773,443476,549325,12935,17124739,216290,13623,530866,4196610,407825,19379959,437405,347256,474350,3379437,159801,11725933,331482,13842869,115783,1512464,88309,561823,567626,246074,1459802,720315,318736,102982,17553,73101,115112,14535,749074,564833,102543,101687,6875905,27549,259462,269450,39687,17323,202660,6159039,0,16668,364880,88732,289726,175537,424618,634519,448277,186801,30276,36430,402542,550418,7493,110916,7353631,3220138,10335,1193807,261878,2033903,89052,70644,202643,243684,653592,475134,3209905,41897,514941
2017-06-30,4604,1016761,786677,136112,84958,1506882,243639,4041956,5744143,45436,19749,450571,2137136,325041,340583,12004,11966202,196556,16611,448294,5067499,480425,13265509,270119,268423,482507,2914210,157562,12395375,307482,12404646,185042,1349409,60604,539954,452177,173144,1403764,632709,284483,106601,17046,52020,54486,26096,625967,473206,126547,84945,5843879,24297,166443,127024,52906,4695,234257,5044114,0,18491,344533,79204,237346,388370,385401,773223,142183,221796,31960,36700,626251,243841,4431,66039,5789288,3186081,15242,1107352,255045,2500287,56430,51561,232055,332952,547927,323320,2087793,50146,428367
2017-07-03,6330,461873,295951,71381,58418,1429532,345434,1859664,2914388,26806,17000,248884,1938295,263815,52787,14120,11567349,61984,31877,376058,3007027,294081,10625539,214758,243132,327024,2235248,108962,7936678,166834,8683979,145609,788187,71541,408890,356625,193599,757666,581424,259729,125648,14575,42216,68292,7597,652619,278557,86190,52390,4181934,17822,170111,118793,27531,7170,138706,5495741,0,23643,240502,62700,189095,114674,333984,526868,88954,113217,31854,37420,389679,198041,4298,71138,3680861,2086995,11547,1048001,198672,1473541,41148,20895,106257,268833,503663,293324,2723098,56105,376960
2017-07-04,3793,305245,599825,50549,47399,1170238,293362,1370744,1493185,48824,26961,217975,1223306,213037,82038,20337,9629465,169820,15172,244560,2047146,208270,12913897,181320,101184,422082,1787899,216671,7688543,305410,7173065,104712,774712,51954,293399,367052,127610,779720,432696,104240,38259,12325,133452,66340,1461,547018,398902,79062,63290,2754159,18414,107968,60445,29502,2375,105587,3301588,0,9761,155942,44620,326879,131760,275234,364240,127544,98901,20734,17720,327053,317056,5023,64562,3766746,1499966,8777,859011,220403,961952,35332,28374,101314,143449,372949,277015,1541111,14409,211862
2017-07-05,15033,1477722,472404,48706,71671,1239877,344339,1799044,2049097,53284,26843,286648,1671095,399651,59909,37006,9725115,176864,12067,367198,3714665,497919,14995856,240053,132374,388880,2323669,109310,9134858,285280,8636544,75644,725257,42620,522044,357759,109054,1269610,935178,101591,46194,17769,70638,39766,10955,625570,327412,101078,42890,4008892,11546,74088,152423,28885,4636,106665,5180540,0,3366,202169,67529,99886,114992,360543,408230,165652,87789,11526,39650,329520,206444,2833,62793,4458990,2096012,5946,656874,320435,1580461,25586,27839,181924,438122,465537,219530,3321039,15383,517190
2017-07-06,7281,1110686,695091,66116,101264,1524722,482164,2534890,3240116,75176,28993,447096,2095259,448745,208223,13585,20271458,222868,49966,399948,4217803,547850,17019407,281641,209940,465352,3227314,166125,12893868,193230,15050369,88094,920080,71238,491623,501210,161837,1194347,610013,167464,92291,15413,74019,94736,16107,706123,499810,125179,104895,4297642,22028,95556,271421,30013,2338,210232,3578068,0,20828,244615,77353,114341,140913,495921,616119,177649,143211,18104,39690,448998,494801,3764,68116,4141884,3139034,11926,562495,277094,2603303,40575,35810,164596,343511,612133,271415,2203997,42525,396469
2017-07-07,8427,492687,546595,47999,75929,1429073,285956,1557598,1887713,53500,21945,328884,1114144,270486,95423,10756,8167829,165268,37093,339476,2300559,373316,13329398,251181,3913682,393700,1896949,148112,8745667,299256,14552537,77815,843087,50096,448194,260230,80435,747060,424683,184784,36342,17198,48657,66112,25186,625776,313726,106929,134700,3630560,30476,108269,193193,28393,5884,106259,3180990,0,7735,197272,69931,119590,110041,398659,346820,99052,98928,13492,29350,237748,357153,2999,67180,4896695,1836680,4310,414177,462268,1513607,46604,28895,180191,177141,714267,283593,2282000,26198,208098
2017-07-10,8444,439873,400644,71868,98639,1293752,198395,1237153,1532405,36518,17841,378742,1053915,201257,70362,6499,7734285,191206,54495,367745,2502879,324973,10051594,200684,1655842,302921,1750608,218187,8597357,148438,12868805,120495,678408,42377,280194,343780,106009,602737,505521,149677,862885,17438,67946,52303,26269,515082,400701,87497,80549,3024057,11853,56193,154696,38888,5564,179286,2968582,0,19440,242812,70403,82125,67716,331611,375805,180646,149466,30491,23050,261985,324201,2884,64836,4754081,1672525,4231,826427,206864,1119002,24668,21222,197505,305407,723057,318148,1752746,35950,354775
2017-07-11,3149,662671,344728,90538,83702,1240084,236607,1737434,1470683,46826,18467,363228,2043589,165219,131213,43626,8865616,159754,55911,494161,3748374,317456,10055026,181954,1660819,616501,1895916,75622,7184554,153024,8705480,105525,675603,41503,316267,341624,108316,1093353,735500,98021,319341,13492,47621,43161,22399,435412,375357,141309,74101,4990314,17615,176063,77641,27407,2255,225221,3749632,0,48725,190422,52506,117280,67228,287997,427214,121343,78999,22581,36600,346645,162953,11345,38980,3094196,1998744,6968,1960595,194067,1450367,26417,33275,162841,230420,721242,298436,3973135,20382,179744
2017-07-12,9275,830311,226673,115705,72452,1545991,237520,2222823,2070539,40970,26820,402237,2235579,323727,74647,55232,15969795,116598,53294,375524,4161260,389068,15586110,212286,803788,350008,3724130,143398,9630172,153858,10562218,107310,1466132,67710,388467,457533,180569,1155497,633703,700838,347025,12521,64556,39772,7236,684574,437069,120666,50498,5577169,20096,202311,101834,45810,2151,296268,4549503,0,27477,338695,57139,188869,63298,421783,493470,113630,147675,23023,16280,350906,391009,11318,107878,3851554,1925755,13797,753037,251044,1922536,52598,34884,206600,288175,574539,355862,3954709,73226,401750
2017-07-13,5366,621520,306384,82745,89558,1453052,240515,1897808,1818148,29864,45756,374577,1958941,199123,97638,31636,12516353,121130,50388,371582,5940234,329279,9890449,243517,776047,318441,2921934,381220,8575108,242348,8400494,76828,605104,68781,342668,569431,119835,758395,721736,418185,295412,15353,83364,53415,15162,898791,470248,98476,100913,3139346,11649,108904,123621,66228,5234,293762,4522752,0,49396,262121,52522,103127,149469,409147,487880,314176,99663,14429,11950,607590,701824,6807,61567,2826283,1886653,13451,1840586,290922,2744525,29000,23470,236116,287538,1768966,239394,2389374,41650,532869
2017-07-14,6433,427082,163506,67375,77377,1088505,243656,2427354,1435666,38694,18491,247269,1428874,181160,159168,19275,11206579,62666,72132,241140,4637093,435421,11459847,209019,617287,264389,2090703,238162,7560329,139970,6319051,77538,1182341,76253,399155,380264,72368,649107,486374,164215,277573,6259,26551,35266,13233,685278,316964,98058,62298,2162751,18522,129892,65249,30964,8373,304361,2717654,0,23101,205374,40248,88343,581319,313626,330123,117901,39867,9427,25200,318101,398420,9775,35986,2403996,1638606,5142,1158316,201052,1743255,25853,17157,165648,449592,708180,306509,2415873,32567,269747
2017-07-17,2628,667714,187621,104995,81361,721377,237581,1415372,1181307,29408,21757,241658,805646,185922,130873,27021,7544329,68600,65709,330750,2051645,433454,6392515,116684,739196,247004,1734678,92805,6099240,110518,5588141,47431,792566,52856,295794,271309,94574,453914,2149717,120180,534040,13475,51015,33748,8214,526963,358196,70109,42766,4986042,15786,107888,80122,22707,2799,252393,2997432,0,98604,194851,31772,179776,245689,425289,292366,135060,58047,26462,287310,401788,350073,7927,46653,1497270,1239308,6932,813434,244163,1679251,23107,19871,103574,246786,867069,219442,1772520,28844,193528
2017-07-18,3899,637995,354808,104003,90927,1415805,365659,2586339,2146124,44732,13912,379600,1330665,256068,162880,39985,13344432,79248,83774,459942,4030644,435929,12956113,175622,804594,431055,2492361,176202,8824095,211158,7970806,180689,2117609,44758,471469,230665,392715,869544,1614233,180116,192915,10127,59155,53676,9430,583158,446362,74694,63269,4138189,32365,105689,137603,33738,2406,167936,9579638,0,40087,242490,37093,304101,161707,530321,444952,155352,54324,27325,241730,375764,941122,10949,57738,1976731,2017515,9867,1196243,220272,2588402,75319,16990,145532,226584,532619,335152,2602382,17999,280701
2017-07-19,8323,452784,234035,71971,77460,862746,216828,1933905,1594070,33006,11531,290909,797684,182132,190983,68464,17228721,94976,17686,259567,2649587,356412,8578959,187426,454544,664438,1681443,223469,7139713,160102,8851145,148308,3744259,64969,472005,183167,186664,797124,1065703,80756,95708,5328,41634,50236,5182,446738,349903,64434,82847,3570368,22094,43620,108831,29738,2594,181579,5199430,0,5098,182898,42886,130383,108393,415815,362107,157203,95784,20041,83540,352174,964331,11882,46679,3141441,2503997,2859,876877,106314,2648845,136782,55428,133864,233239,668446,136699,1826197,78266,386883
2017-07-20,9838,582309,3760264,87399,116442,1260068,251220,2761024,2067177,35864,38246,377600,1506716,200899,100603,20267,12529700,63146,18395,492455,3587833,361571,13515280,474685,581949,668076,2631377,153075,12724263,318584,10672283,126484,2707342,82385,648192,431353,183482,922988,1145238,115403,68493,11149,53688,77203,6768,835519,437023,77199,130785,4056067,19178,123079,141990,79733,13620,251311,17774247,0,14542,314540,73406,224877,78578,377458,500771,119551,73572,29932,105480,677204,868413,5926,58278,3091876,2880530,3367,660746,163216,2722018,132856,60389,338753,339740,490462,192067,3765088,75148,485089
2017-07-21,4176,802659,3563404,73422,127990,2012004,245815,4111544,3505121,34416,67133,472101,3878764,352675,73485,34078,13612805,92272,26336,810701,8756451,523186,15479667,177379,864641,424488,4580754,210667,15425230,555760,12850957,103117,1344691,54920,799230,397602,193789,1786269,1038155,232155,210004,6974,37657,66453,10883,904395,488371,130309,243020,10302666,22241,98289,191960,90403,10982,237562,10402128,0,13312,321523,50906,299453,109921,650422,946756,220155,91437,14623,105840,390188,507475,6567,54445,5851000,4464897,13098,1832696,399171,3478668,87880,43826,184491,578681,659181,204708,3268916,38380,479346
2017-07-24,5304,485992,2243482,104282,86059,1258658,214214,2243673,1908343,64510,28680,307370,4103436,291843,406462,20604,10221373,62454,38676,429246,10653268,496400,12372100,116892,729766,518693,2388613,133355,7266589,250558,7184752,81946,1236272,68308,488074,287441,161474,995481,650997,141269,197592,9492,28511,40733,10275,514639,358636,92099,110942,5306272,63876,119815,111840,59221,3208,179615,5318848,0,34280,240445,67118,164642,223905,387542,478361,178353,142038,33023,52110,524704,385846,5314,85780,2721738,2272154,11309,752382,315844,2101515,91746,45087,139711,321757,564049,250181,1512276,69563,358759
2017-07-25,10546,522060,1188404,112224,113274,1241166,287716,1794812,1638932,85071,59833,224148,2436359,383555,99780,22198,9878039,101464,28473,349368,5600252,355063,14306855,191660,833937,747175,2135776,264316,8572866,199388,7953383,100995,1910884,56670,408484,297972,167418,834243,619440,219585,147693,16577,22915,53878,8273,433895,419845,97438,91075,4450315,23673,97235,127350,36246,11039,149263,3443149,0,17490,304381,70621,167997,122032,397746,485718,166921,114855,25937,38130,413679,283403,2700,124232,2419597,2123892,22962,840587,183897,1732370,52777,48586,279166,328372,358682,250427,1906620,39386,468830
2017-07-26,8448,529067,1203661,81970,111204,1005472,195791,2090337,1947201,104121,31122,302055,1781466,197001,189024,12631,12271854,49244,10964,557703,6415771,326918,11373766,164908,979449,886109,1973279,276088,7402421,254316,8393118,86883,1426406,39143,560585,308168,145906,1190239,917584,251466,158547,10642,28033,39853,8662,538926,488613,73895,78455,4823423,20849,106454,147981,22821,5796,143597,2845152,0,17111,248515,55997,254725,78944,1404648,437209,122245,69315,22032,62490,286417,281122,6174,165099,2403049,2398027,21097,603811,211003,1590854,48462,46260,144912,271905,438106,269096,2076514,75598,503969
2017-07-27,6289,525789,552735,50557,218557,1740576,387897,4175133,4518737,69382,41727,284981,1709825,166092,89098,13949,8742123,141312,54791,465549,4674766,1044386,30202953,136344,543329,1992617,2062794,172260,10275139,173528,8713476,160020,1068142,69998,470947,400969,134484,1126748,560522,115689,92557,9986,39949,42843,6580,608896,422307,74973,82201,3312887,28864,65932,152642,34134,2620,492218,3249193,0,62797,259166,47744,214309,89068,697183,454688,134362,88686,15595,50100,618455,264847,8188,81564,2612120,2491289,13335,748792,331787,2408226,94261,38482,96382,203729,713456,362982,1641704,179419,457551
2017-07-28,6682,2162979,658886,114006,113813,1239979,250485,2790366,2619379,64840,59004,266421,2099315,235101,164481,31310,7481666,120916,20349,490331,5191979,512187,17729054,188693,715637,961731,2445132,242062,8686213,169534,10163161,72907,689642,46397,514405,323418,150091,988162,698381,165635,62965,8298,45267,58822,16044,582681,340006,89157,109321,5005577,20818,90101,163287,29851,12120,244121,5670073,0,30225,179875,61660,93520,96336,492371,523082,136970,663762,40236,74120,802249,515559,11868,163927,3233671,2946277,27696,998234,157477,2059393,50358,37398,169791,324308,328030,253738,1858401,28467,328570
2017-07-31,4552,771207,676738,62672,97379,1087447,170443,3750807,1931854,37374,41071,620695,1772723,299298,79117,13512,7719361,365834,18704,307040,4138090,383229,16238204,263953,470277,555922,2638056,134303,8733384,249678,10560439,94293,2022572,125124,454507,343445,309570,1071936,805893,159134,63605,30353,65249,26791,14747,588200,490884,92817,106861,7402959,18084,97741,137014,36330,7397,190234,3562448,0,13041,247787,134553,158207,154126,411650,511475,152764,498111,31458,31210,650864,679921,6868,379118,2729096,2369760,7721,630061,126790,2163801,41727,22274,230543,243054,398898,285523,2118261,57725,446872
2017-08-01,1447,628723,720851,74975,72829,1166907,286801,2360676,1570360,83742,83627,409733,2305561,305412,216323,15009,7859282,173982,26728,322923,4173829,430713,12639414,394561,762251,398249,2778812,172404,7958676,344864,11013587,89969,1373114,72496,1081232,331647,412160,1778252,890098,133794,90887,26205,93354,37675,12562,1023813,422340,78112,122097,9487568,19808,478651,93037,32802,8212,123727,4745366,0,13339,215713,88163,142103,194302,499544,579308,246920,223347,46457,40570,581784,532283,6295,111414,2935329,2118605,4417,1058157,202534,1823195,50078,37160,162279,263744,182991,407781,2467395,126496,322570
2017-08-02,9611,522062,815615,187468,78695,1134031,289553,2080973,1544846,111905,42815,461501,2276768,1264572,153259,17819,11214696,155256,58446,491638,4564647,490920,10459502,294299,691188,1152998,3070385,246660,7231503,249914,9365873,65262,1210180,87598,732676,289236,154946,1705542,588822,256213,78460,19804,84523,47892,8158,1137107,391547,98074,98296,5639619,26907,180811,106388,26132,9506,132970,6443232,0,5938,283584,63485,119380,197893,503248,577502,210585,128385,90805,41890,428388,239178,4543,218939,2405039,1993657,6653,709860,109978,1845744,53479,47840,399906,344187,547420,857987,4861495,88828,387366
2017-08-03,2827,559611,460221,77854,64787,970542,198478,1589396,1644399,114266,24182,760735,1902469,863463,198938,80390,9601866,79522,19034,596651,2683386,267815,10316176,196298,892537,487752,1781979,214311,9997980,999476,9895592,92778,902122,262136,679806,303133,286254,1504839,689693,156456,122576,23822,49727,33186,5594,684365,460976,75402,51762,4094932,20744,120080,79623,22225,12970,90753,4099705,0,10059,242555,86603,214400,332949,809796,561080,185516,102354,68277,87390,493356,359905,4637,120418,2493186,2166248,7172,679210,155419,4048298,38617,51710,298303,168999,259584,270862,2653676,40835,489171
2017-08-04,5098,998753,1387825,96202,103612,1307993,289029,2497001,1862949,53043,21927,446760,3203533,429810,348968,36138,13294233,72030,15185,530327,4052212,376753,12468072,155025,791838,312029,2348209,169652,9164538,815486,16269744,171886,1065107,114320,607314,479808,192648,1495165,2336227,240309,55029,26549,35614,28980,5187,640750,416500,126684,68695,7252185,19997,128779,106715,29577,9629,91386,2910252,0,3028,199742,73457,345761,366075,646933,566156,295945,151251,137939,122870,480605,569186,5390,113474,3334492,2066141,16163,777172,178100,3599186,52717,43809,438120,225215,552764,319268,2020402,56042,419745
2017-08-07,4233,634772,832677,164543,98457,999282,218370,1841001,1442336,67468,20589,335132,1306582,469829,485191,45129,6963224,99840,33800,373659,2712178,278280,7847140,127100,972318,257198,1887666,115454,11582687,333314,9317865,135038,2562333,79438,701818,292880,179024,1346873,963958,127892,160146,15478,28400,23284,15079,426024,365607,81671,60051,3443532,16284,126721,116799,27025,8397,92414,3090972,0,5752,159024,61594,242633,242774,420966,426847,198240,85749,20965,51940,286000,2002187,5749,79215,2093306,1618196,2944,675498,924677,1929915,52671,23762,193050,198355,284475,319488,1579460,62563,345034
2017-08-08,6128,484666,996668,156168,142340,980538,140613,1473764,1426120,83940,19978,333464,1209891,336846,443511,97271,5510001,129678,16369,278521,2444934,258057,8488940,127535,1357854,327724,3710162,182392,9012120,340336,13287027,110930,2253232,75025,668242,292744,150761,1206693,574981,144375,110071,15494,48717,23313,12537,733154,510786,138584,80768,3345455,15624,114640,351074,24343,14256,141054,3338443,0,54671,249248,102461,345968,122052,510638,461615,185090,62238,47385,41190,291067,1298791,15204,61661,3139162,1747540,13123,375739,576685,2217164,63166,30007,187792,187580,239219,307171,1555368,63085,385477
2017-08-09,7852,789906,542720,355857,78195,1466413,369239,2080577,2135408,90955,20282,282860,1487577,333537,684396,35687,11850799,151922,34548,566244,3438240,309652,20324875,157336,692448,433197,2903179,280404,9814669,239062,32195058,131606,1008898,58169,695712,825476,225375,1646109,598805,142431,109011,13738,43328,209184,19132,812871,539321,128797,77124,4558930,25284,185521,275769,26741,13116,228951,4343392,0,29767,389513,73197,261172,242943,592438,997565,113029,79719,28605,38550,447607,647890,11665,83301,3567317,2100884,15469,652126,697552,2649001,47078,138511,238714,246472,201089,283346,2546753,51516,339867
2017-08-10,9940,583376,1005870,175161,60762,1278637,553705,2255808,1846699,62446,26494,383137,1156328,385252,619575,35546,9515947,103724,42747,334109,3258499,305762,18625298,153529,503320,299018,2687832,211586,8485469,326172,19513172,146052,4235118,96114,656694,652267,259971,1272820,761409,135324,73513,15920,30963,370993,7676,815365,1349200,312296,55828,3338893,20972,421688,151988,28621,9268,479453,2753413,0,33095,947253,90304,456297,255730,594551,943959,433117,57378,32777,36370,510167,447942,6786,77485,3220237,2104156,9071,1027739,1098925,3082825,55560,58085,173791,444084,376550,256768,4039048,51816,1157637
2017-08-11,3107,529554,731475,183412,114298,1540573,471621,2292171,2137254,91373,18445,308655,1319596,309183,357307,18585,10542660,184530,42764,280944,2783382,268173,19121043,329916,458786,376058,3454224,253067,8119118,291486,14591789,767551,3670623,75016,702516,526648,230258,1472653,472461,149357,166140,15507,44663,146647,6811,672852,637527,234330,52121,4037013,41927,210849,200885,25643,13075,220578,3361513,0,38774,384033,82217,370309,286052,668091,689777,266849,81873,20807,73860,458510,705144,6773,92042,2955026,2185600,11729,1270651,573444,2711540,50617,50484,177888,911193,259067,757201,2857779,61736,573558
2017-08-14,4111,519104,575989,127682,56628,1073206,601785,2039348,1488223,65695,16095,209317,882807,196468,272817,20341,9444607,256736,28509,309947,1965341,359456,13127376,198799,739797,269768,2676888,230010,7042304,246348,16060579,108546,1597088,58873,384714,290376,159577,1022586,331621,305180,173622,15392,59490,73499,9029,520166,544498,142230,62058,2445360,32847,214033,113291,20994,6345,176769,2442753,0,24612,323677,44353,199323,148055,463728,614125,261899,100797,11570,69620,423275,338198,6442,84620,4855043,1708144,18514,1325879,840471,1976801,39746,28559,142054,425956,259299,500293,2287006,56502,349817
2017-08-15,3603,330076,360628,64334,61423,712853,210762,1001699,1149401,45403,14653,189513,839394,179666,538461,18190,6195935,295758,11656,269656,1838174,283196,8549489,140697,276975,274717,2359513,181826,5318915,108174,10048807,124778,1410965,57286,597581,231619,116363,619421,306786,166830,80120,8987,24033,87878,3743,395440,532719,112686,36460,2500454,36503,133913,113967,24044,6035,117373,6752479,0,23439,615150,69586,280557,186535,425849,346432,188123,69186,16630,41570,288981,297177,5043,89230,3404277,1001236,10687,4359872,450324,1387502,28897,32849,123162,318095,230520,302288,2118129,80354,334552
2017-08-16,4446,314212,385942,104676,80752,814718,274097,1715405,1405687,47159,16192,175944,776205,198138,222846,18636,6060747,320698,33032,589775,1956465,302827,8185050,235395,320520,369534,2276310,199736,6662597,125078,9717220,157868,2092250,51677,615707,425311,138608,882146,490413,334356,62867,8738,30347,185420,21941,587926,685710,129029,55550,2462128,52686,80121,134647,13538,4098,146589,4809157,0,104969,495440,68451,137705,132333,447123,390067,182320,140220,32607,21210,422185,225605,3510,111107,6061938,1470281,3867,3249785,449980,2698862,25419,33573,117925,283790,205421,397810,1646586,71150,405728
2017-08-17,9149,452276,236470,131361,64405,811749,258573,1525508,1513437,43566,32359,254942,1156370,307233,164334,28967,9482442,183540,41439,355693,2760279,245372,17049180,199702,415159,341969,2208744,133946,6591575,160196,10888933,93067,1741809,39516,533167,321931,108164,769317,411836,260775,69389,10171,24207,120598,8111,511995,470974,164675,44589,2247839,19197,139070,149099,16921,5622,110568,3126258,0,74730,426116,91391,147069,138774,568787,596247,122065,101979,18968,28050,623647,286455,5585,110750,4934457,1610609,6996,2125018,207038,1738769,83995,23275,89378,236614,245086,485529,1362736,57886,318307
2017-08-18,4708,1516282,428850,72886,195597,1112039,253340,1974400,1839027,36513,111786,303988,1549213,192175,184760,21153,12343140,135000,25406,340743,3931874,266427,16280517,288130,276147,280325,2562090,176697,8515393,259754,11557298,217955,1508865,45825,543912,407498,141730,1365056,409760,347604,99680,27086,31451,115138,6980,622375,522230,133024,55615,3600016,37624,132119,133178,35500,5318,108959,4325527,0,49392,415688,81643,84975,130349,597460,857182,196772,46746,27407,52430,445356,194513,8354,47120,3738094,2472903,3902,2227837,398841,2357250,71869,15479,159467,275721,334077,304677,1722909,25680,474305
2017-08-21,5736,596043,809204,68812,44863,745865,186076,1381482,1541891,31832,96285,239942,1061270,189319,227117,14190,6270849,73478,16541,258495,2710496,272006,13964168,239596,176924,298664,1312699,142990,5384968,225378,15995054,183685,1245557,43291,318806,287978,112121,1024562,526069,132827,44806,10182,14151,116819,9057,311791,409741,86203,46813,2714708,21625,60033,102385,21719,4276,112966,3654946,0,26043,211296,60900,128748,115995,373186,349218,204975,37896,22234,32300,411030,96372,6793,55460,2807928,1385377,4026,1241842,388146,1482927,141178,7733,95953,234536,313527,218539,2809334,50658,249697
2017-08-22,3273,378542,530249,95376,59861,686315,210445,2182242,1795044,32185,149465,216246,1017084,209457,345381,20996,6566237,82268,5787,440923,3972741,281389,11672421,207746,390973,323435,1826666,145181,6011632,349642,10609864,161504,1339452,75686,431055,279326,119899,1673068,486249,191926,32205,12667,20396,95686,5266,529759,360571,66834,51099,2559610,14831,68961,129985,28070,3078,90749,2452594,0,21543,299083,42623,85598,159603,397377,271783,227774,42864,34658,36970,395563,220120,4232,72290,3716416,1640149,2951,1320049,304611,1911146,81817,49069,59508,244858,495416,224397,2356213,43420,205064
2017-08-23,6849,394942,1684242,70269,112525,768083,215050,1581131,1465064,23770,78088,173945,1018070,163107,539055,13114,6820302,119854,78248,360208,2628072,245104,11436386,164624,509857,237571,1527005,124140,6444225,206278,11579355,122177,1526180,38032,275891,270599,148449,1445328,345655,146589,66639,19578,16269,190194,7776,482806,420826,77815,58558,2421679,16163,86512,99618,27690,8492,89967,2512768,0,32377,269025,50243,60221,135920,383155,283930,130364,88845,16747,176180,604641,260682,7839,63922,3033878,1249126,4676,3414977,556364,1503262,41412,22618,96269,179407,229070,942217,1865458,30279,179496
2017-08-24,2944,275284,1599892,65213,53631,696776,304823,1728797,1254092,36420,36808,169070,1690811,315811,619234,18332,5923694,184626,30232,303609,4702774,259300,10034602,123976,272972,269462,1845439,93463,6226280,277526,8650308,366756,994575,40632,438047,319634,85247,1524284,241435,110431,43268,24928,15516,110676,3052,360482,329863,62512,46336,2680113,25902,79107,77395,22285,3141,109310,2128120,0,8954,696917,35011,60768,113645,432143,299234,186690,61860,15534,44640,559275,360796,4539,78601,4065396,1506710,8828,1273273,334264,1375489,37467,15664,83596,251830,192596,259873,2509180,52203,191388
2017-08-25,2885,704605,725446,69734,53289,646532,169448,1377522,1470897,18856,70293,164475,1068142,167426,1665105,11501,4921157,90186,14940,222212,4377433,421472,7781219,201115,180703,356466,1627368,111644,7376072,194930,9539565,200685,997353,48295,402710,255298,112616,936690,434415,143572,90905,13024,14307,78362,15281,340891,339692,72749,36089,2991472,16464,75924,68742,18379,5039,385509,1703204,0,67953,403658,44096,123346,89392,424714,317888,149772,102687,8912,22770,477783,234899,4303,56944,2830742,1208367,8007,1094579,219102,1261519,38065,49969,79418,241662,363082,322140,2263605,29412,200445
2017-08-28,4904,337293,325900,47130,56657,604998,141831,1213141,1482869,32438,34693,145084,797455,86857,950143,8851,3337285,52096,8440,144704,1562003,180723,5059169,112612,246204,181194,956598,83166,3850797,165658,3983190,137344,1514818,38406,279552,156154,43117,656032,203475,77332,50208,6526,39733,45430,10874,303982,269828,181661,24917,1927787,28451,64582,70213,15442,3800,88923,943000,0,82223,215775,38984,122874,118898,294435,422759,104479,37893,6051,22260,261054,210821,6231,43312,1859480,1568953,6365,689987,752961,1183426,70119,9516,48487,86158,162303,159944,719761,32983,147632
2017-08-29,5019,663997,5823393,98156,102435,1567522,312575,2602539,2048439,51069,58765,352047,1535284,223878,649225,19812,11401840,86676,25825,354168,3478515,386957,15909293,232615,391223,465893,2376519,124872,13061036,298882,9723968,213523,1327138,44017,505287,364339,143498,1411322,530704,181358,70600,23746,43866,108149,4557,909535,469682,237479,52852,3859743,25924,162214,145653,23032,7591,227556,3619542,0,30389,657170,67963,454511,203987,505719,790095,161518,85860,17084,41240,583108,280305,17902,66817,3144364,2343039,4384,1382917,1025802,2888803,52731,25904,175729,211273,409350,303200,3381416,55622,239887
